Recording,10830mWh
Current Setpoint,1000
Low Voltage Stop,2900
Seconds, Voltage, Current, mAh, mWh
11629.1871723,3.252,2,2682.739,10203.157
11630.1865912,3.252,2,2682.74,10203.159
11631.1947104,3.254,2,2682.741,10203.16
11632.1856153,3.252,2,2682.741,10203.162
11633.1790659,3.252,2,2682.742,10203.164
11634.1944391,3.254,2,2682.743,10203.166
11635.1792995,3.252,2,2682.743,10203.168
11636.1950276,3.252,2,2682.744,10203.169
11637.1772734,3.254,2,2682.745,10203.171
11638.1783671,3.254,2,2682.745,10203.173
11639.1793342,3.254,2,2682.746,10203.175
11640.1809225,3.254,2,2682.747,10203.177
11641.1800245,3.252,2,2682.747,10203.179
11642.1714989,3.252,2,2682.748,10203.18
11643.1673977,3.252,2,2682.749,10203.182
11644.1848649,3.252,2,2682.749,10203.184
11645.1696187,3.252,2,2682.75,10203.186
11646.1706074,3.252,2,2682.751,10203.188
11647.1792961,3.254,2,2682.751,10203.189
11648.1718143,3.252,2,2682.752,10203.191
11649.1800538,3.254,2,2682.753,10203.193
11650.163812,3.254,2,2682.753,10203.195
11651.163839,3.252,2,2682.754,10203.197
11652.1627837,3.254,2,2682.755,10203.198
11653.1636058,3.254,2,2682.755,10203.2
11654.1638649,3.254,2,2682.756,10203.202
11655.163422,3.254,2,2682.757,10203.204
11656.1478686,3.254,2,2682.757,10203.206
11657.1634988,3.252,2,2682.758,10203.207
11658.1498224,3.254,2,2682.759,10203.209
11659.1639013,3.252,2,2682.759,10203.211
11660.1541159,3.254,2,2682.76,10203.213
11661.1476848,3.254,2,2682.761,10203.215
11662.1639909,3.254,2,2682.761,10203.216
11663.148543,3.252,2,2682.762,10203.218
11664.1632909,3.254,2,2682.763,10203.22
11665.1483106,3.252,2,2682.764,10203.222
11666.1477156,3.254,2,2682.764,10203.224
11667.1525247,3.254,2,2682.765,10203.226
11668.1374107,3.252,2,2682.766,10203.227
11669.1477201,3.254,2,2682.766,10203.229
11670.1484056,3.254,2,2682.767,10203.231
11671.1373404,3.252,2,2682.768,10203.233
11672.1539202,3.254,2,2682.768,10203.235
11673.1326701,3.254,2,2682.769,10203.236
11674.1483769,3.254,2,2682.77,10203.238
11675.1344416,3.254,2,2682.77,10203.24
11676.1379671,3.254,2,2682.771,10203.242
11677.1484642,3.254,2,2682.772,10203.244
11678.1342002,3.254,2,2682.772,10203.245
11679.1325342,3.254,2,2682.773,10203.247
11680.1325467,3.254,2,2682.774,10203.249
11681.1314575,3.254,2,2682.774,10203.251
11682.1506559,3.254,2,2682.775,10203.253
11683.1321155,3.254,2,2682.776,10203.254
11684.1285252,3.256,2,2682.776,10203.256
11685.1352597,3.254,2,2682.777,10203.258
11686.1271343,3.254,2,2682.778,10203.26
11687.1383718,3.254,2,2682.778,10203.262
11688.1182482,3.254,2,2682.779,10203.263
11689.1190065,3.254,2,2682.78,10203.265
11690.1249005,3.254,2,2682.78,10203.267
11691.117299,3.254,2,2682.781,10203.269
11692.1317625,3.254,2,2682.782,10203.271
11693.1180152,3.254,2,2682.782,10203.273
11694.1171158,3.254,2,2682.783,10203.274
11695.1201469,3.254,2,2682.784,10203.276
11696.1065549,3.254,2,2682.784,10203.278
11697.100851,3.254,2,2682.785,10203.28
11698.1077744,3.254,2,2682.786,10203.282
11699.1018528,3.254,2,2682.787,10203.283
11700.1094307,3.254,2,2682.787,10203.285
11701.1055642,3.254,2,2682.788,10203.287
11702.1007909,3.254,2,2682.789,10203.289
11703.1027107,3.254,2,2682.789,10203.291
11704.1011695,3.254,2,2682.79,10203.292
11705.1160173,3.254,2,2682.791,10203.294
11706.1051048,3.254,2,2682.791,10203.296
11707.1005881,3.256,2,2682.792,10203.298
11708.1006962,3.256,2,2682.793,10203.3
11709.089922,3.254,2,2682.793,10203.301
11710.1010706,3.254,2,2682.794,10203.303
11711.1029078,3.254,2,2682.795,10203.305
11712.0863622,3.254,2,2682.795,10203.307
11713.101107,3.256,2,2682.796,10203.309
11714.0833437,3.256,2,2682.797,10203.31
11715.0864731,3.254,2,2682.797,10203.312
11716.089866,3.254,2,2682.798,10203.314
11717.0913653,3.254,2,2682.799,10203.316
11718.1007369,3.254,2,2682.799,10203.318
11719.0851786,3.256,2,2682.8,10203.32
11720.0708912,3.254,2,2682.801,10203.321
11721.0888482,3.254,2,2682.801,10203.323
11722.0855729,3.256,2,2682.802,10203.325
11723.0874613,3.256,2,2682.803,10203.327
11724.0856846,3.254,2,2682.803,10203.329
11725.069824,3.256,2,2682.804,10203.33
11726.0858667,3.254,2,2682.805,10203.332
11727.0696786,3.256,2,2682.805,10203.334
11728.0853425,3.256,2,2682.806,10203.336
11729.0710482,3.254,2,2682.807,10203.338
11730.0752649,3.256,2,2682.807,10203.339
11731.0780783,3.256,2,2682.808,10203.341
11732.0629899,3.256,2,2682.809,10203.343
11733.063067,3.256,2,2682.81,10203.345
11734.0766194,3.256,2,2682.81,10203.347
11735.064896,3.256,2,2682.811,10203.348
11736.0656637,3.256,2,2682.812,10203.35
11737.0673618,3.256,2,2682.812,10203.352
11738.0535153,3.256,2,2682.813,10203.354
11739.0701713,3.256,2,2682.814,10203.356
11740.0555625,3.256,2,2682.814,10203.358
11741.0723055,3.256,2,2682.815,10203.359
11742.0573124,3.254,2,2682.816,10203.361
11743.0578878,3.256,2,2682.816,10203.363
11744.05837,3.256,2,2682.817,10203.365
11745.0587326,3.256,2,2682.818,10203.367
11746.0436408,3.256,2,2682.818,10203.368
11747.0603028,3.256,2,2682.819,10203.37
11748.0449373,3.256,2,2682.82,10203.372
11749.0609416,3.256,2,2682.82,10203.374
11750.046417,3.256,2,2682.821,10203.376
11751.0467541,3.256,2,2682.822,10203.377
11752.0474461,3.256,2,2682.822,10203.379
11753.0482255,3.256,2,2682.823,10203.381
11754.0488942,3.256,2,2682.824,10203.383
11755.0491158,3.256,2,2682.824,10203.385
11756.0343153,3.256,2,2682.825,10203.386
11757.0509633,3.256,2,2682.826,10203.388
11758.0357307,3.258,2,2682.826,10203.39
11759.0516181,3.258,2,2682.827,10203.392
11760.0362222,3.256,2,2682.828,10203.394
11761.037207,3.258,2,2682.828,10203.396
11762.0376678,3.256,2,2682.829,10203.397
11763.0379676,3.258,2,2682.83,10203.399
11764.0227609,3.256,2,2682.83,10203.401
11765.0384708,3.258,2,2682.831,10203.403
11766.0231451,3.258,2,2682.832,10203.405
11767.0396532,3.258,2,2682.832,10203.406
11768.0248393,3.256,2,2682.833,10203.408
11769.025875,3.258,2,2682.834,10203.41
11770.0225387,3.258,2,2682.834,10203.412
11771.022182,3.258,2,2682.835,10203.414
11772.0286702,3.256,2,2682.836,10203.415
11773.0247019,3.258,2,2682.836,10203.417
11774.0078175,3.256,2,2682.837,10203.419
11775.0227424,3.258,2,2682.838,10203.421
11776.0077561,3.256,2,2682.839,10203.423
11777.0309025,3.256,2,2682.839,10203.424
11778.0234165,3.258,2,2682.84,10203.426
11779.0162889,3.258,2,2682.841,10203.428
11780.0214234,3.258,2,2682.841,10203.43
11781.0101375,3.258,2,2682.842,10203.432
11781.9956006,3.258,2,2682.843,10203.434
11783.010763,3.258,2,2682.843,10203.435
11784.0110431,3.256,2,2682.844,10203.437
11785.0073931,3.258,2,2682.845,10203.439
11786.0090233,3.258,2,2682.845,10203.441
11786.9973636,3.258,2,2682.846,10203.443
11788.007105,3.256,2,2682.847,10203.444
11788.9985475,3.258,2,2682.847,10203.446
11790.0125328,3.258,2,2682.848,10203.448
11790.9981524,3.258,2,2682.849,10203.45
11791.9921375,3.258,2,2682.849,10203.452
11793.0073897,3.258,2,2682.85,10203.453
11793.9914787,3.258,2,2682.851,10203.455
11795.0073109,3.258,2,2682.851,10203.457
11795.991219,3.258,2,2682.852,10203.459
11796.9936701,3.26,2,2682.853,10203.461
11797.992024,3.258,2,2682.853,10203.462
11798.9911343,3.258,2,2682.854,10203.464
11799.9796745,3.258,2,2682.855,10203.466
11800.9820482,3.26,2,2682.855,10203.468
11801.9818651,3.258,2,2682.856,10203.47
11802.9954749,3.26,2,2682.857,10203.472
11803.9899385,3.26,2,2682.857,10203.473
11804.9747266,3.26,2,2682.858,10203.475
11805.9833137,3.26,2,2682.859,10203.477
11806.9770662,3.258,2,2682.859,10203.479
11807.9822411,3.258,2,2682.86,10203.481
11808.9765155,3.258,2,2682.861,10203.482
11809.9765937,3.258,2,2682.861,10203.484
11810.9771492,3.258,2,2682.862,10203.486
11811.9756425,3.26,2,2682.863,10203.488
11812.98056,3.26,2,2682.864,10203.49
11813.9784696,3.258,2,2682.864,10203.491
11814.9683807,3.26,2,2682.865,10203.493
11815.9758641,3.26,2,2682.866,10203.495
11816.9616143,3.258,2,2682.866,10203.497
11817.9655769,3.258,2,2682.867,10203.499
11818.9670153,3.26,2,2682.868,10203.5
11819.9623419,3.258,2,2682.868,10203.502
11820.9657325,3.26,2,2682.869,10203.504
11821.9604754,3.26,2,2682.87,10203.506
11822.9513023,3.258,2,2682.87,10203.508
11823.9612473,3.26,2,2682.871,10203.51
11824.9609595,3.258,2,2682.872,10203.511
11825.9627259,3.26,2,2682.872,10203.513
11826.9600658,3.258,2,2682.873,10203.515
11827.9526838,3.26,2,2682.874,10203.517
11828.9607922,3.26,2,2682.874,10203.519
11829.944572,3.26,2,2682.875,10203.52
11830.9604054,3.258,2,2682.876,10203.522
11831.9485992,3.26,2,2682.876,10203.524
11832.9517062,3.26,2,2682.877,10203.526
11833.9477117,3.26,2,2682.878,10203.528
11834.9493561,3.26,2,2682.878,10203.529
11835.9363152,3.26,2,2682.879,10203.531
11836.9531845,3.26,2,2682.88,10203.533
11837.9349422,3.26,2,2682.88,10203.535
11838.9448087,3.26,2,2682.881,10203.537
11839.9443661,3.26,2,2682.882,10203.539
11840.928921,3.26,2,2682.882,10203.54
11841.9457926,3.26,2,2682.883,10203.542
11842.9339483,3.26,2,2682.884,10203.544
11843.937005,3.26,2,2682.884,10203.546
11844.9291358,3.26,2,2682.885,10203.548
11845.9342063,3.26,2,2682.886,10203.549
11846.9433023,3.26,2,2682.886,10203.551
11847.9281428,3.26,2,2682.887,10203.553
11848.9447592,3.26,2,2682.888,10203.555
11849.9300659,3.26,2,2682.889,10203.557
11850.915376,3.26,2,2682.889,10203.558
11851.9368121,3.26,2,2682.89,10203.56
11852.9175279,3.26,2,2682.891,10203.562
11853.9195028,3.26,2,2682.891,10203.564
11854.9195759,3.262,2,2682.892,10203.566
11855.9205996,3.26,2,2682.893,10203.567
11856.921059,3.26,2,2682.893,10203.569
11857.9219518,3.26,2,2682.894,10203.571
11858.9136321,3.262,2,2682.895,10203.573
11859.9133101,3.26,2,2682.895,10203.575
11860.9139129,3.262,2,2682.896,10203.577
11861.9287851,3.262,2,2682.897,10203.578
11862.9135448,3.26,2,2682.897,10203.58
11863.913297,3.262,2,2682.898,10203.582
11864.91787,3.262,2,2682.899,10203.584
11865.9134148,3.26,2,2682.899,10203.586
11866.9133249,3.26,2,2682.9,10203.587
11867.903286,3.262,2,2682.901,10203.589
11868.900018,3.262,2,2682.901,10203.591
11869.913997,3.262,2,2682.902,10203.593
11870.8982047,3.262,2,2682.903,10203.595
11871.8979262,3.26,2,2682.903,10203.596
11872.9027373,3.26,2,2682.904,10203.598
11873.8979598,3.262,2,2682.905,10203.6
11874.9013173,3.262,2,2682.905,10203.602
11875.8994892,3.262,2,2682.906,10203.604
11876.8836914,3.262,2,2682.907,10203.606
11877.8964141,3.262,2,2682.907,10203.607
11878.8861436,3.262,2,2682.908,10203.609
11879.9041302,3.262,2,2682.909,10203.611
11880.8877459,3.262,2,2682.909,10203.613
11881.8841673,3.26,2,2682.91,10203.615
11882.9000567,3.262,2,2682.911,10203.616
11883.8836766,3.262,2,2682.911,10203.618
11884.898472,3.262,2,2682.912,10203.62
11885.8826199,3.262,2,2682.913,10203.622
11886.8825127,3.26,2,2682.914,10203.624
11887.8874031,3.262,2,2682.914,10203.625
11888.8827363,3.262,2,2682.915,10203.627
11889.8665502,3.262,2,2682.916,10203.629
11890.8863956,3.264,2,2682.916,10203.631
11891.8695835,3.262,2,2682.917,10203.633
11892.8840768,3.262,2,2682.918,10203.635
11893.8682301,3.264,2,2682.918,10203.636
11894.8666987,3.262,2,2682.919,10203.638
11895.8699448,3.262,2,2682.92,10203.64
11896.8668389,3.262,2,2682.92,10203.642
11897.8710803,3.262,2,2682.921,10203.644
11898.8723694,3.262,2,2682.922,10203.645
11899.8670724,3.262,2,2682.922,10203.647
11900.8736246,3.264,2,2682.923,10203.649
11901.8666196,3.262,2,2682.924,10203.651
11902.8643472,3.262,2,2682.924,10203.653
11903.8582581,3.262,2,2682.925,10203.654
11904.8506016,3.262,2,2682.926,10203.656
11905.8738018,3.262,2,2682.926,10203.658
11906.8548885,3.262,2,2682.927,10203.66
11907.859238,3.262,2,2682.928,10203.662
11908.8683007,3.262,2,2682.928,10203.664
11909.8603009,3.262,2,2682.929,10203.665
11910.8594266,3.262,2,2682.93,10203.667
11911.8510889,3.262,2,2682.93,10203.669
11912.8536839,3.264,2,2682.931,10203.671
11913.8572653,3.264,2,2682.932,10203.673
11914.8504151,3.264,2,2682.932,10203.674
11915.8504421,3.262,2,2682.933,10203.676
11916.85046,3.264,2,2682.934,10203.678
11917.8401378,3.264,2,2682.934,10203.68
11918.8514857,3.264,2,2682.935,10203.682
11919.8504327,3.262,2,2682.936,10203.683
11920.8431756,3.264,2,2682.937,10203.685
11921.851511,3.264,2,2682.937,10203.687
11922.8438876,3.262,2,2682.938,10203.689
11923.8525308,3.264,2,2682.939,10203.691
11924.8304976,3.262,2,2682.939,10203.693
11925.8283359,3.264,2,2682.94,10203.694
11926.8429552,3.262,2,2682.941,10203.696
11927.8330531,3.262,2,2682.941,10203.698
11928.8387067,3.262,2,2682.942,10203.7
11929.8271867,3.264,2,2682.943,10203.702
11930.8301913,3.264,2,2682.943,10203.703
11931.8326586,3.264,2,2682.944,10203.705
11932.8328207,3.264,2,2682.945,10203.707
11933.8325949,3.264,2,2682.945,10203.709
11934.8337298,3.264,2,2682.946,10203.711
11935.8143958,3.264,2,2682.947,10203.712
11936.834012,3.264,2,2682.947,10203.714
11937.8166793,3.262,2,2682.948,10203.716
11938.826991,3.264,2,2682.949,10203.718
11939.820938,3.264,2,2682.949,10203.72
11940.8120938,3.264,2,2682.95,10203.722
11941.830139,3.264,2,2682.951,10203.723
11942.8155688,3.264,2,2682.951,10203.725
11943.8074676,3.264,2,2682.952,10203.727
11944.8241332,3.264,2,2682.953,10203.729
11945.8106619,3.264,2,2682.953,10203.731
11946.8252164,3.264,2,2682.954,10203.732
11947.8118921,3.264,2,2682.955,10203.734
11948.7978257,3.264,2,2682.955,10203.736
11949.8112979,3.264,2,2682.956,10203.738
11950.8123017,3.265,2,2682.957,10203.74
11951.8172607,3.265,2,2682.957,10203.741
11952.8126604,3.264,2,2682.958,10203.743
11953.7981531,3.265,2,2682.959,10203.745
11954.8148111,3.264,2,2682.959,10203.747
11955.8001511,3.265,2,2682.96,10203.749
11956.8011404,3.264,2,2682.961,10203.751
11957.8021015,3.265,2,2682.962,10203.752
11958.7902069,3.264,2,2682.962,10203.754
11959.8045173,3.265,2,2682.963,10203.756
11960.7890426,3.264,2,2682.964,10203.758
11961.7941336,3.265,2,2682.964,10203.76
11962.7898357,3.264,2,2682.965,10203.761
11963.7850482,3.264,2,2682.966,10203.763
11964.8033863,3.265,2,2682.966,10203.765
11965.7843934,3.265,2,2682.967,10203.767
11966.7788888,3.264,2,2682.968,10203.769
11967.7950404,3.264,2,2682.968,10203.771
11968.788311,3.265,2,2682.969,10203.772
11969.7924742,3.265,2,2682.97,10203.774
11970.7919278,3.265,2,2682.97,10203.776
11971.7722211,3.265,2,2682.971,10203.778
11972.7891373,3.265,2,2682.972,10203.78
11973.7724364,3.265,2,2682.972,10203.781
11974.7932698,3.265,2,2682.973,10203.783
11975.7734058,3.265,2,2682.974,10203.785
11976.772309,3.265,2,2682.974,10203.787
11977.776533,3.265,2,2682.975,10203.789
11978.7727081,3.265,2,2682.976,10203.79
11979.7795186,3.265,2,2682.976,10203.792
11980.7744944,3.265,2,2682.977,10203.794
11981.7627679,3.267,2,2682.978,10203.796
11982.778713,3.265,2,2682.978,10203.798
11983.7670217,3.265,2,2682.979,10203.8
11984.76806,3.265,2,2682.98,10203.801
11985.7643599,3.265,2,2682.98,10203.803
11986.7616932,3.265,2,2682.981,10203.805
11987.7779168,3.267,2,2682.982,10203.807
11988.7571117,3.267,2,2682.982,10203.809
11989.7609395,3.265,2,2682.983,10203.81
11990.7660367,3.265,2,2682.984,10203.812
11991.7637381,3.265,2,2682.984,10203.814
11992.765376,3.265,2,2682.985,10203.816
11993.764885,3.267,2,2682.986,10203.818
11994.7465494,3.267,2,2682.986,10203.819
11995.757032,3.265,2,2682.987,10203.821
11996.7468614,3.265,2,2682.988,10203.823
11997.7595764,3.265,2,2682.989,10203.825
11998.7462237,3.267,2,2682.989,10203.827
11999.7413529,3.265,2,2682.99,10203.829
12000.7593853,3.267,2,2682.991,10203.83
12001.7434922,3.267,2,2682.991,10203.832
12002.7574468,3.267,2,2682.992,10203.834
12003.7473359,3.265,2,2682.993,10203.836
12004.7409657,3.267,2,2682.993,10203.838
12005.7490215,3.267,2,2682.994,10203.839
12006.747659,3.265,2,2682.995,10203.841
12007.7320529,3.267,2,2682.995,10203.843
12008.7390691,3.265,2,2682.996,10203.845
12009.742927,3.265,2,2682.997,10203.847
12010.7484506,3.265,2,2682.997,10203.849
12011.7419772,3.265,2,2682.998,10203.85
12012.7243763,3.265,2,2682.999,10203.852
12013.7443088,3.267,2,2682.999,10203.854
12014.7283748,3.267,2,2683,10203.856
12015.7318069,3.267,2,2683.001,10203.858
12016.7361324,3.267,2,2683.001,10203.859
12017.7207212,3.265,2,2683.002,10203.861
12018.7360787,3.265,2,2683.003,10203.863
12019.7257061,3.267,2,2683.003,10203.865
12020.7295219,3.267,2,2683.004,10203.867
12021.732006,3.267,2,2683.005,10203.868
12022.7157443,3.267,2,2683.005,10203.87
12023.7286598,3.265,2,2683.006,10203.872
12024.7183882,3.265,2,2683.007,10203.874
12025.7344164,3.267,2,2683.007,10203.876
12026.7197746,3.267,2,2683.008,10203.878
12027.7204624,3.267,2,2683.009,10203.879
12028.720585,3.267,2,2683.009,10203.881
12029.7210975,3.267,2,2683.01,10203.883
12030.7216323,3.267,2,2683.011,10203.885
12031.7218886,3.267,2,2683.012,10203.887
12032.707218,3.267,2,2683.012,10203.888
12033.723831,3.267,2,2683.013,10203.89
12034.7090521,3.267,2,2683.014,10203.892
12035.7249085,3.267,2,2683.014,10203.894
12036.7099942,3.267,2,2683.015,10203.896
12037.7104459,3.267,2,2683.016,10203.898
12038.7193459,3.267,2,2683.016,10203.899
12039.712864,3.267,2,2683.017,10203.901
12040.7208481,3.269,2,2683.018,10203.903
12041.713306,3.267,2,2683.018,10203.905
12042.6979173,3.267,2,2683.019,10203.907
12043.7141025,3.267,2,2683.02,10203.908
12044.699131,3.267,2,2683.02,10203.91
12045.6997952,3.267,2,2683.021,10203.912
12046.7008803,3.267,2,2683.022,10203.914
12047.7009526,3.267,2,2683.022,10203.916
12048.7015931,3.267,2,2683.023,10203.917
12049.701815,3.267,2,2683.024,10203.919
12050.6865807,3.267,2,2683.024,10203.921
12051.7025059,3.267,2,2683.025,10203.923
12052.6877933,3.267,2,2683.026,10203.925
12053.7037125,3.267,2,2683.026,10203.927
12054.6890414,3.269,2,2683.027,10203.928
12055.6899161,3.267,2,2683.028,10203.93
12056.6904645,3.267,2,2683.028,10203.932
12057.6910911,3.267,2,2683.029,10203.934
12058.6913281,3.267,2,2683.03,10203.936
12059.6915949,3.267,2,2683.03,10203.937
12060.676682,3.269,2,2683.031,10203.939
12061.6932316,3.269,2,2683.032,10203.941
12062.6783381,3.269,2,2683.032,10203.943
12063.6942582,3.267,2,2683.033,10203.945
12064.6791331,3.269,2,2683.034,10203.947
12065.6646287,3.267,2,2683.035,10203.948
12066.6805311,3.267,2,2683.035,10203.95
12067.6805448,3.269,2,2683.036,10203.952
12068.6807581,3.269,2,2683.037,10203.954
12069.680846,3.269,2,2683.037,10203.956
12070.6654703,3.269,2,2683.038,10203.957
12071.6821994,3.269,2,2683.039,10203.959
12072.6732658,3.269,2,2683.039,10203.961
12073.669958,3.269,2,2683.04,10203.963
12074.663917,3.269,2,2683.041,10203.965
12075.6633353,3.269,2,2683.041,10203.966
12076.6708577,3.267,2,2683.042,10203.968
12077.6645086,3.269,2,2683.043,10203.97
12078.6556285,3.269,2,2683.043,10203.972
12079.6657829,3.269,2,2683.044,10203.974
12080.6640177,3.269,2,2683.045,10203.976
12081.6693576,3.269,2,2683.045,10203.977
12082.651175,3.269,2,2683.046,10203.979
12083.6436568,3.269,2,2683.047,10203.981
12084.6574908,3.269,2,2683.047,10203.983
12085.6543497,3.267,2,2683.048,10203.985
12086.6655383,3.269,2,2683.049,10203.986
12087.6531328,3.269,2,2683.049,10203.988
12088.6477784,3.269,2,2683.05,10203.99
12089.6501948,3.269,2,2683.051,10203.992
12090.6503683,3.269,2,2683.051,10203.994
12091.6493312,3.269,2,2683.052,10203.996
12092.6529533,3.269,2,2683.053,10203.997
12093.6390829,3.269,2,2683.053,10203.999
12094.6485205,3.269,2,2683.054,10204.001
12095.6391856,3.269,2,2683.055,10204.003
12096.639614,3.269,2,2683.055,10204.005
12097.6481348,3.269,2,2683.056,10204.006
12098.6350569,3.269,2,2683.057,10204.008
12099.6466017,3.271,2,2683.057,10204.01
12100.6341947,3.269,2,2683.058,10204.012
12101.6348322,3.269,2,2683.059,10204.014
12102.6370967,3.269,2,2683.06,10204.016
12103.637444,3.269,2,2683.06,10204.017
12104.6349366,3.269,2,2683.061,10204.019
12105.631682,3.271,2,2683.062,10204.021
12106.6164178,3.269,2,2683.062,10204.023
12107.6321945,3.269,2,2683.063,10204.025
12108.619312,3.269,2,2683.064,10204.026
12109.6319576,3.269,2,2683.064,10204.028
12110.6284154,3.269,2,2683.065,10204.03
12111.6152032,3.269,2,2683.066,10204.032
12112.625429,3.269,2,2683.066,10204.034
12113.6256893,3.271,2,2683.067,10204.036
12114.6221738,3.269,2,2683.068,10204.037
12115.6201133,3.269,2,2683.068,10204.039
12116.6154037,3.269,2,2683.069,10204.041
12117.6193786,3.269,2,2683.07,10204.043
12118.6209186,3.271,2,2683.07,10204.045
12119.6166507,3.271,2,2683.071,10204.046
12120.6204893,3.269,2,2683.072,10204.048
12121.605106,3.269,2,2683.072,10204.05
12122.6203958,3.271,2,2683.073,10204.052
12123.6036761,3.271,2,2683.074,10204.054
12124.6171115,3.269,2,2683.074,10204.055
12125.6101045,3.271,2,2683.075,10204.057
12126.6013379,3.271,2,2683.076,10204.059
12127.6183714,3.271,2,2683.076,10204.061
12128.6086129,3.271,2,2683.077,10204.063
12129.6167978,3.269,2,2683.078,10204.065
12130.6020607,3.269,2,2683.078,10204.066
12131.6057081,3.271,2,2683.079,10204.068
12132.6058882,3.269,2,2683.08,10204.07
12133.6000283,3.271,2,2683.08,10204.072
12134.6156777,3.269,2,2683.081,10204.074
12135.6008086,3.271,2,2683.082,10204.075
12136.6010851,3.269,2,2683.082,10204.077
12137.6015018,3.271,2,2683.083,10204.079
12138.6008518,3.271,2,2683.084,10204.081
12139.5902349,3.271,2,2683.085,10204.083
12140.5938343,3.271,2,2683.085,10204.085
12141.5945266,3.271,2,2683.086,10204.086
12142.5978202,3.271,2,2683.087,10204.088
12143.5959389,3.271,2,2683.087,10204.09
12144.5811059,3.271,2,2683.088,10204.092
12145.5981149,3.269,2,2683.089,10204.094
12146.58283,3.271,2,2683.089,10204.095
12147.5991076,3.271,2,2683.09,10204.097
12148.584441,3.271,2,2683.091,10204.099
12149.5691316,3.271,2,2683.091,10204.101
12150.5856684,3.271,2,2683.092,10204.103
12151.5706523,3.271,2,2683.093,10204.105
12152.591815,3.271,2,2683.093,10204.106
12153.5723541,3.271,2,2683.094,10204.108
12154.5725854,3.271,2,2683.095,10204.11
12155.5730342,3.271,2,2683.095,10204.112
12156.5737607,3.271,2,2683.096,10204.114
12157.5743976,3.271,2,2683.097,10204.115
12158.5751357,3.271,2,2683.097,10204.117
12159.5600123,3.271,2,2683.098,10204.119
12160.5765815,3.271,2,2683.099,10204.121
12161.5617125,3.271,2,2683.099,10204.123
12162.5824181,3.271,2,2683.1,10204.125
12163.5631196,3.271,2,2683.101,10204.126
12164.5638777,3.271,2,2683.101,10204.128
12165.5732544,3.271,2,2683.102,10204.13
12166.5651867,3.271,2,2683.103,10204.132
12167.5653079,3.271,2,2683.103,10204.134
12168.5657974,3.271,2,2683.104,10204.135
12169.5641109,3.271,2,2683.105,10204.137
12170.5723573,3.273,2,2683.105,10204.139
12171.5652803,3.271,2,2683.106,10204.141
12172.5727202,3.271,2,2683.107,10204.143
12173.5532255,3.271,2,2683.107,10204.145
12174.5537816,3.271,2,2683.108,10204.146
12175.5545766,3.273,2,2683.109,10204.148
12176.5567626,3.271,2,2683.109,10204.15
12177.54313,3.273,2,2683.11,10204.152
12178.5562147,3.273,2,2683.111,10204.154
12179.5412634,3.271,2,2683.111,10204.155
12180.5540714,3.271,2,2683.112,10204.157
12181.5541306,3.271,2,2683.113,10204.159
12182.5365724,3.273,2,2683.114,10204.161
12183.5431903,3.271,2,2683.114,10204.163
12184.5459861,3.273,2,2683.115,10204.165
12185.5452872,3.271,2,2683.116,10204.166
12186.5444279,3.271,2,2683.116,10204.168
12187.5374513,3.273,2,2683.117,10204.17
12188.542389,3.273,2,2683.118,10204.172
12189.540238,3.273,2,2683.118,10204.174
12190.5501043,3.271,2,2683.119,10204.175
12191.5419765,3.273,2,2683.12,10204.177
12192.5263517,3.271,2,2683.12,10204.179
12193.5392476,3.271,2,2683.121,10204.181
12194.5385057,3.273,2,2683.122,10204.183
12195.5385336,3.273,2,2683.122,10204.185
12196.5371671,3.273,2,2683.123,10204.186
12197.5259099,3.273,2,2683.124,10204.188
12198.5266248,3.273,2,2683.124,10204.19
12199.5218131,3.273,2,2683.125,10204.192
12200.531604,3.271,2,2683.126,10204.194
12201.5306826,3.273,2,2683.126,10204.195
12202.5176881,3.273,2,2683.127,10204.197
12203.5346014,3.273,2,2683.128,10204.199
12204.5159498,3.273,2,2683.128,10204.201
12205.5285041,3.273,2,2683.129,10204.203
12206.5232837,3.273,2,2683.13,10204.205
12207.5070811,3.273,2,2683.13,10204.206
12208.5233539,3.273,2,2683.131,10204.208
12209.5130465,3.271,2,2683.132,10204.21
12210.5290821,3.273,2,2683.132,10204.212
12211.5231707,3.273,2,2683.133,10204.214
12212.5137801,3.273,2,2683.134,10204.215
12213.5252059,3.273,2,2683.134,10204.217
12214.515386,3.271,2,2683.135,10204.219
12215.4962415,3.271,2,2683.136,10204.221
12216.5079709,3.273,2,2683.136,10204.223
12217.5102669,3.273,2,2683.137,10204.225
12218.5078295,3.271,2,2683.138,10204.226
12219.5093857,3.273,2,2683.138,10204.228
12220.4942225,3.273,2,2683.139,10204.23
12221.507231,3.273,2,2683.14,10204.232
12222.4958253,3.273,2,2683.141,10204.234
12223.5131321,3.273,2,2683.141,10204.235
12224.50054,3.273,2,2683.142,10204.237
12225.4865823,3.273,2,2683.143,10204.239
12226.5093314,3.273,2,2683.143,10204.241
12227.4919532,3.273,2,2683.144,10204.243
12228.4963672,3.273,2,2683.145,10204.245
12229.499361,3.273,2,2683.145,10204.246
12230.4866725,3.273,2,2683.146,10204.248
12231.5021756,3.273,2,2683.147,10204.25
12232.4860771,3.273,2,2683.147,10204.252
12233.502679,3.273,2,2683.148,10204.254
12234.4933015,3.273,2,2683.149,10204.255
12235.4802176,3.273,2,2683.149,10204.257
12236.4985543,3.273,2,2683.15,10204.259
